786604.684211	-9.037811	1.131079	2.653655	0.989260	-0.071940	-0.004104	-0.127170
786655.684211	-9.089705	1.150260	2.672289	0.988602	-0.074570	-0.003140	-0.130751
786705.684211	-9.149786	1.171676	2.698012	0.989146	-0.068379	-0.003373	-0.130009
786755.684211	-9.200377	1.190554	2.744754	0.989755	-0.061345	-0.000594	-0.128925
786806.684211	-9.249909	1.205723	2.775379	0.990212	-0.054165	0.003996	-0.128573
786856.684211	-9.303757	1.217289	2.796132	0.990478	-0.050335	0.007447	-0.127920
786907.684211	-9.361241	1.237871	2.806528	0.990432	-0.048575	0.007710	-0.128942
786957.684211	-9.425404	1.259293	2.805402	0.990104	-0.048544	0.005813	-0.131543
787008.684211	-9.492641	1.276023	2.805672	0.989625	-0.047410	0.003435	-0.135584
787058.684211	-9.559819	1.291711	2.808610	0.989145	-0.045822	0.001662	-0.139603
787109.684211	-9.633172	1.308292	2.818064	0.988791	-0.044923	0.000363	-0.142385
787159.684211	-9.695337	1.333218	2.852795	0.988163	-0.044523	0.000557	-0.146801
787209.684211	-9.752775	1.352615	2.885104	0.986892	-0.044757	0.004409	-0.154989
787260.684211	-9.809499	1.367529	2.890499	0.985468	-0.043959	0.003003	-0.164045
787310.684211	-9.867230	1.386611	2.913572	0.983457	-0.049201	-0.001825	-0.174322
787361.684211	-9.915291	1.410123	2.952820	0.981272	-0.056339	-0.006803	-0.184077
787411.684211	-9.975267	1.428150	2.965940	0.979879	-0.057521	-0.006676	-0.191006
787462.684211	-10.032005	1.443031	2.987111	0.979516	-0.058356	-0.008002	-0.192559
787512.684211	-10.097447	1.472180	3.013790	0.980143	-0.059666	-0.011229	-0.188768
787562.684211	-10.167107	1.494995	3.023919	0.981768	-0.059538	-0.011912	-0.180125
787613.684211	-10.230324	1.521638	3.042884	0.983627	-0.060093	-0.010067	-0.169602
787663.684211	-10.299021	1.546336	3.045829	0.985778	-0.060353	-0.004818	-0.156766
787714.684211	-10.364257	1.572033	3.051167	0.987969	-0.063714	-0.002144	-0.140904
787764.684211	-10.439684	1.592298	3.051132	0.990796	-0.065323	-0.006160	-0.118401
787815.684211	-10.506488	1.607813	3.087319	0.993680	-0.059192	-0.013432	-0.094420
787865.684211	-10.559746	1.617467	3.116232	0.996113	-0.050987	-0.013960	-0.070458
787915.684211	-10.607525	1.620159	3.158518	0.997861	-0.044580	-0.014174	-0.045672
787966.684211	-10.645711	1.618747	3.183080	0.999034	-0.037665	-0.010766	-0.019887
788016.684211	-10.695797	1.605122	3.195655	0.999570	-0.027980	-0.007961	0.003765
788067.684211	-10.747658	1.590590	3.209850	0.999424	-0.019183	-0.007148	0.027058
788117.684211	-10.794792	1.568928	3.213783	0.998718	-0.009180	-0.008774	0.048996
788168.684211	-10.848195	1.542171	3.217484	0.997710	0.000093	-0.009899	0.066906
788218.684211	-10.903473	1.512213	3.233124	0.996501	0.008301	-0.011296	0.082393
788268.684211	-10.953611	1.473944	3.232185	0.995434	0.015399	-0.008469	0.093824
788319.684211	-10.999179	1.443382	3.245002	0.994806	0.017831	-0.009740	0.099740
788369.684211	-11.054885	1.413318	3.258448	0.994494	0.019831	-0.012924	0.102082
788420.684211	-11.094909	1.378906	3.287580	0.994442	0.022104	-0.019408	0.101095
788470.684211	-11.131305	1.357083	3.325793	0.995002	0.023149	-0.025467	0.093733
788521.684211	-11.175532	1.338736	3.345723	0.995826	0.023941	-0.023458	0.084897
788571.684211	-11.208512	1.318040	3.375122	0.996637	0.024340	-0.020864	0.075412
788622.684211	-11.247448	1.293982	3.403114	0.997200	0.024294	-0.018186	0.068342
788672.684211	-11.297924	1.275893	3.409291	0.997594	0.025523	-0.013843	0.062960
788722.684211	-11.350886	1.258036	3.419543	0.997706	0.026256	-0.011913	0.061253
788773.684211	-11.402524	1.240753	3.433000	0.997672	0.025350	-0.010642	0.062410
788823.684211	-11.467707	1.223275	3.427967	0.997500	0.026046	-0.005744	0.065445
788874.684211	-11.524894	1.203585	3.437388	0.997281	0.024249	-0.004599	0.069430
788924.684211	-11.591107	1.189160	3.440530	0.997157	0.019548	-0.002604	0.072723
788974.684211	-11.649757	1.174410	3.469894	0.996955	0.014174	0.000527	0.076674
789025.684211	-11.705745	1.158649	3.503991	0.996569	0.014922	0.003385	0.081338
789075.684211	-11.758904	1.137992	3.525480	0.995855	0.021893	0.005825	0.088087
789126.684211	-11.805412	1.120681	3.549542	0.994940	0.031036	0.014492	0.094452
789176.684211	-11.848303	1.104147	3.574761	0.993878	0.037362	0.024798	0.100976
789227.684211	-11.887671	1.082188	3.603273	0.992886	0.042006	0.028514	0.107703
789277.684211	-11.926118	1.059337	3.626283	0.992204	0.046061	0.027430	0.112505
789327.684211	-11.970774	1.034680	3.642737	0.991856	0.048378	0.023418	0.115465
789378.684211	-12.027401	1.005721	3.650564	0.991380	0.051998	0.018738	0.118785
789428.684211	-12.081465	0.979308	3.661064	0.991050	0.053395	0.013532	0.121599
789479.684211	-12.141243	0.949251	3.661871	0.990589	0.056398	0.011510	0.124181
789529.684211	-12.195686	0.913670	3.678066	0.990692	0.058641	0.006611	0.122669
789580.684211	-12.250251	0.888683	3.672243	0.991635	0.060766	0.007896	0.113597
789630.684211	-12.292922	0.853851	3.697902	0.992563	0.061895	0.012170	0.104110
789681.684211	-12.337581	0.832367	3.754233	0.993100	0.063680	0.005734	0.098305
789731.684211	-12.391561	0.810444	3.768628	0.993040	0.063155	-0.005449	0.099261
789781.684211	-12.441522	0.792482	3.765128	0.992662	0.060741	-0.009486	0.104126
789832.684211	-12.464868	0.774240	3.779425	0.991380	0.063070	-0.010385	0.114370
789882.684211	-12.510641	0.744834	3.800138	0.989420	0.067491	-0.007419	0.128210
789934.684211	-12.546848	0.725914	3.814634	0.987115	0.071261	-0.004885	0.143186
789984.684211	-12.599415	0.697135	3.833403	0.984416	0.075312	-0.005654	0.158815
790034.684211	-12.646077	0.674439	3.840481	0.982177	0.077057	-0.006174	0.171328
790085.684211	-12.694717	0.650986	3.841045	0.980667	0.075500	-0.004615	0.180472
790135.684211	-12.748248	0.632756	3.843645	0.979628	0.070355	-0.001144	0.188088
790186.684211	-12.801416	0.615382	3.841614	0.978131	0.058667	0.002434	0.199528
790236.684211	-12.850952	0.596825	3.855872	0.975731	0.043936	-0.000178	0.214521
790287.684211	-12.893488	0.582702	3.883138	0.973144	0.039096	-0.002719	0.226835
790337.684211	-12.930624	0.559492	3.895729	0.971735	0.043036	-0.004713	0.232069
790388.684211	-12.968578	0.548025	3.913678	0.972942	0.048156	-0.001120	0.225974
790438.684211	-12.989008	0.530315	3.942213	0.975809	0.047838	0.001594	0.213321
790488.684211	-13.017717	0.518381	3.952596	0.980184	0.043661	0.006929	0.193093
790539.684211	-13.039660	0.505781	3.969995	0.985247	0.036758	0.010349	0.166822
790589.684211	-13.065582	0.496097	3.990531	0.990689	0.027586	0.010412	0.132914
790640.684211	-13.089585	0.493919	3.998447	0.995171	0.016262	0.008650	0.096414
790690.684211	-13.121714	0.492755	4.005408	0.998457	0.003334	0.004994	0.055202
790741.684211	-13.148050	0.490413	3.995845	0.999866	-0.008523	0.001714	0.013862
790791.684211	-13.174436	0.487549	4.006487	0.999425	-0.021523	-0.001296	-0.026176
790841.684211	-13.194918	0.500892	4.008892	0.997356	-0.028096	-0.000970	-0.067011
790892.684211	-13.223088	0.493934	4.024412	0.993666	-0.032151	0.000224	-0.107675
790942.684211	-13.247228	0.488211	4.054278	0.988583	-0.034363	-0.006614	-0.146559
790993.684211	-13.275481	0.493249	4.077351	0.982246	-0.039621	-0.022545	-0.181973
791043.684211	-13.301819	0.503909	4.077112	0.974777	-0.049720	-0.038059	-0.214217
791094.684211	-13.328807	0.522283	4.072566	0.966147	-0.058590	-0.047395	-0.246741
791144.684211	-13.345558	0.536646	4.087937	0.956521	-0.066972	-0.058179	-0.277845
791194.684211	-13.365153	0.555056	4.091357	0.946451	-0.075310	-0.067106	-0.306685
791245.684211	-13.385362	0.582629	4.094504	0.936673	-0.086193	-0.075252	-0.330986
791295.684211	-13.411570	0.614804	4.089062	0.927632	-0.098644	-0.081057	-0.350996
791346.684211	-13.437229	0.658392	4.089658	0.919214	-0.113033	-0.085096	-0.367462
791396.684211	-13.462750	0.688731	4.086065	0.912796	-0.126960	-0.084683	-0.378832
791447.684211	-13.486364	0.734278	4.092969	0.906949	-0.144749	-0.080174	-0.387381
791497.684211	-13.514239	0.794421	4.096808	0.902391	-0.158387	-0.072420	-0.394158
791547.684211	-13.541412	0.832492	4.101567	0.898383	-0.161234	-0.070671	-0.402389
791598.684211	-13.571071	0.867439	4.115257	0.893814	-0.164433	-0.069961	-0.411295
791648.684211	-13.583925	0.917789	4.152828	0.887571	-0.168248	-0.064868	-0.423914
791699.684211	-13.598415	0.942582	4.168253	0.880545	-0.166510	-0.055229	-0.440300
791749.684211	-13.626618	0.974639	4.158906	0.873237	-0.163279	-0.046620	-0.456754
791800.684211	-13.640902	1.009082	4.160859	0.864341	-0.166533	-0.043513	-0.472533
791850.684211	-13.669841	1.043447	4.147763	0.855173	-0.171756	-0.039963	-0.487424
791901.684211	-13.689229	1.093051	4.154079	0.846047	-0.181319	-0.041074	-0.499641
791951.684211	-13.717503	1.133592	4.145099	0.838706	-0.186813	-0.042017	-0.509812
792001.684211	-13.748250	1.175399	4.138814	0.833603	-0.189385	-0.041870	-0.517190
792052.684211	-13.783388	1.221878	4.146518	0.829839	-0.189049	-0.037614	-0.523653
792102.684211	-13.822822	1.288975	4.163147	0.824178	-0.183707	-0.031269	-0.534795
792153.684211	-13.858700	1.333945	4.159937	0.815642	-0.176377	-0.026827	-0.550363
792203.684211	-13.886600	1.389642	4.171297	0.807613	-0.176101	-0.033501	-0.561808
792253.684211	-13.908730	1.444166	4.199709	0.799981	-0.182746	-0.040751	-0.570065
792304.684211	-13.922213	1.498348	4.224721	0.789817	-0.190154	-0.041994	-0.581607
792354.684211	-13.938928	1.548749	4.235939	0.780000	-0.193255	-0.037679	-0.593998
792405.684211	-13.953682	1.599048	4.241123	0.771189	-0.194156	-0.036083	-0.605202
792455.684211	-13.978742	1.657057	4.223553	0.765940	-0.194978	-0.034986	-0.611634
792506.684211	-14.006538	1.717899	4.210708	0.763944	-0.198952	-0.037180	-0.612720
792556.684211	-14.027943	1.783793	4.198024	0.762654	-0.203549	-0.039745	-0.612655
792606.684211	-14.044182	1.852065	4.194387	0.760765	-0.209618	-0.038235	-0.613054
792657.684211	-14.061667	1.922316	4.187969	0.759299	-0.214323	-0.032828	-0.613558
792707.684211	-14.073323	2.005815	4.205338	0.759138	-0.221626	-0.024037	-0.611566
792758.684211	-14.086206	2.082210	4.206702	0.761686	-0.223093	-0.019464	-0.608017
792808.684211	-14.104102	2.145645	4.220525	0.767420	-0.222244	-0.021959	-0.600992
792859.684211	-14.111136	2.209770	4.251683	0.772017	-0.215616	-0.023052	-0.597469
792909.684211	-14.119122	2.263370	4.267783	0.775674	-0.204073	-0.019543	-0.596910
792960.684211	-14.131774	2.316908	4.272689	0.777673	-0.197014	-0.017274	-0.596750
793010.684211	-14.144313	2.366159	4.276970	0.777341	-0.195966	-0.016624	-0.597547
793060.684211	-14.161881	2.424347	4.260781	0.774980	-0.194943	-0.017899	-0.600902
793111.684211	-14.185722	2.484325	4.249950	0.771940	-0.195916	-0.019875	-0.604426
793161.684211	-14.209282	2.551210	4.244988	0.769896	-0.195798	-0.023414	-0.606939
793212.684211	-14.231875	2.616513	4.235155	0.769218	-0.196046	-0.024580	-0.607672
793262.684211	-14.249697	2.683233	4.234173	0.768171	-0.193208	-0.024818	-0.609892
793312.684211	-14.255216	2.755509	4.265724	0.765348	-0.193480	-0.024805	-0.613345
793363.684211	-14.264677	2.813883	4.260080	0.762191	-0.192638	-0.026506	-0.617457
793413.684211	-14.268934	2.869416	4.276375	0.756049	-0.196613	-0.027234	-0.623692
793464.684211	-14.278956	2.926455	4.290608	0.748466	-0.201278	-0.024889	-0.631400
793514.684211	-14.289018	2.991028	4.291515	0.742573	-0.202555	-0.022871	-0.637992
793565.684211	-14.306568	3.048272	4.285877	0.739501	-0.202375	-0.023816	-0.641573
793615.684211	-14.320376	3.114657	4.291858	0.737735	-0.206133	-0.027440	-0.642264
793666.684211	-14.335719	3.179956	4.269130	0.737516	-0.209307	-0.028702	-0.641433
793716.684211	-14.348292	3.251200	4.243155	0.737221	-0.212466	-0.028746	-0.640731
793766.684211	-14.348584	3.324016	4.238088	0.735261	-0.219949	-0.027514	-0.640513
793817.684211	-14.352624	3.407523	4.238085	0.732857	-0.227897	-0.023370	-0.640654
793867.684211	-14.353756	3.487396	4.244238	0.733966	-0.228657	-0.017036	-0.639312
793918.684211	-14.366347	3.571273	4.256743	0.740033	-0.225611	-0.019733	-0.633294
793968.684211	-14.379725	3.627469	4.254481	0.748733	-0.219504	-0.025326	-0.624960
794018.684211	-14.383227	3.701693	4.285838	0.755830	-0.213995	-0.026021	-0.618264
794069.684211	-14.389881	3.772636	4.305884	0.761465	-0.207369	-0.023508	-0.613692
794119.684211	-14.398111	3.832626	4.313322	0.766558	-0.204054	-0.022062	-0.608494
794170.684211	-14.409085	3.893747	4.287329	0.769257	-0.200071	-0.020152	-0.606472
794220.684211	-14.418787	3.950490	4.295897	0.770396	-0.202086	-0.022598	-0.604269
794271.684211	-14.433386	4.013072	4.280718	0.770389	-0.200423	-0.023858	-0.604783
794321.684211	-14.447602	4.074594	4.285440	0.769448	-0.201313	-0.027980	-0.605508
794372.684211	-14.466458	4.142979	4.275376	0.768348	-0.199967	-0.026837	-0.607399
794422.684211	-14.477297	4.209233	4.261097	0.764111	-0.199288	-0.023293	-0.613088
794472.684211	-14.484347	4.270124	4.279392	0.760438	-0.197544	-0.023793	-0.618178
794523.684211	-14.488687	4.327269	4.275484	0.752484	-0.201752	-0.027724	-0.626334
794573.684211	-14.479826	4.379316	4.298843	0.742288	-0.210805	-0.032253	-0.635240
794624.684211	-14.487212	4.432944	4.304129	0.730451	-0.213752	-0.029824	-0.647968
794674.684211	-14.486113	4.481851	4.317000	0.720094	-0.213855	-0.029046	-0.659459
794725.684211	-14.487074	4.540707	4.337111	0.710759	-0.216813	-0.031319	-0.668456
794775.684211	-14.502689	4.616169	4.328729	0.705660	-0.218395	-0.034828	-0.673153
794825.684211	-14.514409	4.678340	4.312183	0.702360	-0.222537	-0.037142	-0.675120
794876.684211	-14.516729	4.740120	4.292776	0.698826	-0.228679	-0.036658	-0.676760
794926.684211	-14.520123	4.811343	4.271247	0.693543	-0.234418	-0.035289	-0.680295
794977.684211	-14.512113	4.882673	4.247812	0.684597	-0.244767	-0.031839	-0.685859
795027.684211	-14.502229	4.942109	4.233525	0.673499	-0.255165	-0.024502	-0.693318
795077.684211	-14.493521	5.004743	4.248828	0.662546	-0.257306	-0.025159	-0.702989
795128.684211	-14.494179	5.053844	4.264279	0.652256	-0.255432	-0.030964	-0.712992
795178.684211	-14.502791	5.090024	4.250363	0.640885	-0.243499	-0.028630	-0.727430
795229.684211	-14.498823	5.129600	4.289680	0.626506	-0.240618	-0.027393	-0.740840
795279.684211	-14.501017	5.177122	4.303125	0.609756	-0.236435	-0.024941	-0.756091
795330.684211	-14.502525	5.218709	4.314226	0.590925	-0.236232	-0.025104	-0.770955
795380.684211	-14.503135	5.250638	4.314133	0.571129	-0.238026	-0.026595	-0.785142
795431.684211	-14.506550	5.285437	4.305445	0.552867	-0.239484	-0.028672	-0.797598
795481.684211	-14.503926	5.326237	4.311973	0.534045	-0.247666	-0.032896	-0.807698
795531.684211	-14.511277	5.368381	4.289242	0.517249	-0.251207	-0.034891	-0.817393
795582.684211	-14.519839	5.407756	4.278587	0.500544	-0.254313	-0.036477	-0.826711
795632.684211	-14.525738	5.452049	4.271082	0.482132	-0.259497	-0.035370	-0.836038
795683.684211	-14.531520	5.502181	4.264426	0.464474	-0.262099	-0.034540	-0.845207
